codgeo,libgeo,ze2020,libze2020,ze_partie_reg,dep,reg
31149,Colomiers,7625,Toulouse,,31,76
31150,Cornebarrieu,7625,Toulouse,,31,76
31151,Corronsac,7625,Toulouse,,31,76
31152,Coueilles,7622,Saint-Gaudens,,31,76
31153,Couladère,7622,Saint-Gaudens,,31,76
31155,Couret,7622,Saint-Gaudens,,31,76
31156,Cox,7625,Toulouse,,31,76
31157,Cugnaux,7625,Toulouse,,31,76
31158,Cuguron,7622,Saint-Gaudens,,31,76
31159,Le Cuing,7622,Saint-Gaudens,,31,76
31160,Daux,7625,Toulouse,,31,76
31161,Deyme,7625,Toulouse,,31,76
31162,Donneville,7625,Toulouse,,31,76
31163,Drémil-Lafage,7625,Toulouse,,31,76
31164,Drudas,7625,Toulouse,,31,76
31165,Eaunes,7625,Toulouse,,31,76
31166,Empeaux,7625,Toulouse,,31,76
31167,Encausse-les-Thermes,7622,Saint-Gaudens,,31,76
31168,Eoux,7622,Saint-Gaudens,,31,76
31169,Escalquens,7625,Toulouse,,31,76
31170,Escanecrabe,7622,Saint-Gaudens,,31,76
31171,Espanès,7625,Toulouse,,31,76
31172,Esparron,7622,Saint-Gaudens,,31,76
31173,Esperce,7625,Toulouse,,31,76
31174,Estadens,7622,Saint-Gaudens,,31,76
31175,Estancarbon,7622,Saint-Gaudens,,31,76
31176,Esténos,7622,Saint-Gaudens,,31,76
31177,Eup,7622,Saint-Gaudens,,31,76
31178,Fabas,7622,Saint-Gaudens,,31,76
31179,Le Faget,7610,Castres-Mazamet,,31,76
31180,Falga,7610,Castres-Mazamet,,31,76
31181,Le Fauga,7625,Toulouse,,31,76
31182,Fenouillet,7625,Toulouse,,31,76
31183,Figarol,7622,Saint-Gaudens,,31,76
31184,Flourens,7625,Toulouse,,31,76
31185,Folcarde,7625,Toulouse,,31,76
31186,Fonbeauzard,7625,Toulouse,,31,76
31187,Fonsorbes,7625,Toulouse,,31,76
31188,Fontenilles,7625,Toulouse,,31,76
31189,Forgues,7625,Toulouse,,31,76
31190,Fos,7622,Saint-Gaudens,,31,76
31191,Fougaron,7622,Saint-Gaudens,,31,76
31192,Fourquevaux,7625,Toulouse,,31,76
31193,Le Fousseret,7622,Saint-Gaudens,,31,76
31194,Francarville,7625,Toulouse,,31,76
31195,Francazal,7622,Saint-Gaudens,,31,76
31196,Francon,7622,Saint-Gaudens,,31,76
31197,Franquevielle,7622,Saint-Gaudens,,31,76
31198,Le Fréchet,7622,Saint-Gaudens,,31,76
31199,Fronsac,7622,Saint-Gaudens,,31,76
31200,Frontignan-de-Comminges,7622,Saint-Gaudens,,31,76
31201,Frontignan-Savès,7604,Auch,,31,76
31202,Fronton,7625,Toulouse,,31,76
31203,Frouzins,7625,Toulouse,,31,76
31204,Fustignac,7622,Saint-Gaudens,,31,76
31205,Gagnac-sur-Garonne,7625,Toulouse,,31,76
31206,Gaillac-Toulza,7612,Foix-Pamiers,,31,76
31207,Galié,7622,Saint-Gaudens,,31,76
31208,Ganties,7622,Saint-Gaudens,,31,76
31209,Garac,7625,Toulouse,,31,76
31210,Gardouch,7625,Toulouse,,31,76
31211,Gargas,7625,Toulouse,,31,76
31212,Garidech,7625,Toulouse,,31,76
31213,Garin,7622,Saint-Gaudens,,31,76
31215,Gauré,7625,Toulouse,,31,76
31216,Gémil,7625,Toulouse,,31,76
31217,Génos,7622,Saint-Gaudens,,31,76
31218,Gensac-de-Boulogne,7622,Saint-Gaudens,,31,76
31219,Gensac-sur-Garonne,7622,Saint-Gaudens,,31,76
31220,Gibel,7625,Toulouse,,31,76
31221,Gouaux-de-Larboust,7622,Saint-Gaudens,,31,76
31222,Gouaux-de-Luchon,7622,Saint-Gaudens,,31,76
31223,Goudex,7622,Saint-Gaudens,,31,76
31224,Gourdan-Polignan,7622,Saint-Gaudens,,31,76
31225,Goutevernisse,7625,Toulouse,,31,76
31226,Gouzens,7625,Toulouse,,31,76
31227,Goyrans,7625,Toulouse,,31,76
31228,Gragnague,7625,Toulouse,,31,76
31229,Gratens,7625,Toulouse,,31,76
31230,Gratentour,7625,Toulouse,,31,76
31231,Grazac,7625,Toulouse,,31,76
31232,Grenade,7625,Toulouse,,31,76
31233,Grépiac,7625,Toulouse,,31,76
31234,Le Grès,7625,Toulouse,,31,76
31235,Guran,7622,Saint-Gaudens,,31,76
31236,Herran,7622,Saint-Gaudens,,31,76
31237,His,7622,Saint-Gaudens,,31,76
31238,Huos,7622,Saint-Gaudens,,31,76
31239,L'Isle-en-Dodon,7622,Saint-Gaudens,,31,76
31240,Issus,7625,Toulouse,,31,76
31241,Izaut-de-l'Hôtel,7622,Saint-Gaudens,,31,76
31242,Jurvielle,7622,Saint-Gaudens,,31,76
31243,Juzes,7625,Toulouse,,31,76
31244,Juzet-de-Luchon,7622,Saint-Gaudens,,31,76
31245,Juzet-d'Izaut,7622,Saint-Gaudens,,31,76
31246,Labarthe-Inard,7622,Saint-Gaudens,,31,76
31247,Labarthe-Rivière,7622,Saint-Gaudens,,31,76
31248,Labarthe-sur-Lèze,7625,Toulouse,,31,76
31249,Labastide-Beauvoir,7625,Toulouse,,31,76
31250,Labastide-Clermont,7625,Toulouse,,31,76
31251,Labastide-Paumès,7622,Saint-Gaudens,,31,76
31252,Labastide-Saint-Sernin,7625,Toulouse,,31,76
31253,Labastidette,7625,Toulouse,,31,76
31254,Labège,7625,Toulouse,,31,76
31255,Labroquère,7622,Saint-Gaudens,,31,76
31256,Labruyère-Dorsa,7625,Toulouse,,31,76
31258,Lacaugne,7625,Toulouse,,31,76
31259,Lacroix-Falgarde,7625,Toulouse,,31,76
31260,Laffite-Toupière,7622,Saint-Gaudens,,31,76
31261,Lafitte-Vigordane,7625,Toulouse,,31,76
31262,Lagarde,7625,Toulouse,,31,76
31263,Lagardelle-sur-Lèze,7625,Toulouse,,31,76
31264,Lagrâce-Dieu,7625,Toulouse,,31,76
31265,Lagraulet-Saint-Nicolas,7625,Toulouse,,31,76
31266,Lahage,7625,Toulouse,,31,76
31267,Lahitère,7622,Saint-Gaudens,,31,76
31268,Lalouret-Laffiteau,7622,Saint-Gaudens,,31,76
31269,Lamasquère,7625,Toulouse,,31,76
31270,Landorthe,7622,Saint-Gaudens,,31,76
31271,Lanta,7625,Toulouse,,31,76
31272,Lapeyrère,7625,Toulouse,,31,76
31273,Lapeyrouse-Fossat,7625,Toulouse,,31,76
31274,Larcan,7622,Saint-Gaudens,,31,76
31275,Laréole,7625,Toulouse,,31,76
31276,Larroque,7622,Saint-Gaudens,,31,76
31277,Lasserre-Pradère,7625,Toulouse,,31,76
31278,Latoue,7622,Saint-Gaudens,,31,76
31279,Latour,7625,Toulouse,,31,76
31280,Latrape,7625,Toulouse,,31,76
31281,Launac,7625,Toulouse,,31,76
31282,Launaguet,7625,Toulouse,,31,76
31283,Lautignac,7625,Toulouse,,31,76
31284,Lauzerville,7625,Toulouse,,31,76
31285,Lavalette,7625,Toulouse,,31,76
31286,Lavelanet-de-Comminges,7622,Saint-Gaudens,,31,76
31287,Lavernose-Lacasse,7625,Toulouse,,31,76
31288,Layrac-sur-Tarn,7625,Toulouse,,31,76
31289,Lécussan,7622,Saint-Gaudens,,31,76
31290,Lège,7622,Saint-Gaudens,,31,76
31291,Léguevin,7625,Toulouse,,31,76
31292,Lescuns,7622,Saint-Gaudens,,31,76
31293,Lespinasse,7625,Toulouse,,31,76
31294,Lespiteau,7622,Saint-Gaudens,,31,76
31295,Lespugue,7622,Saint-Gaudens,,31,76
31296,Lestelle-de-Saint-Martory,7622,Saint-Gaudens,,31,76
31297,Lévignac,7625,Toulouse,,31,76
31299,Lherm,7625,Toulouse,,31,76
31300,Lieoux,7622,Saint-Gaudens,,31,76
31301,Lilhac,7622,Saint-Gaudens,,31,76
31302,Lodes,7622,Saint-Gaudens,,31,76
31303,Longages,7625,Toulouse,,31,76
31304,Loubens-Lauragais,7625,Toulouse,,31,76
31305,Loudet,7622,Saint-Gaudens,,31,76
31306,Lourde,7622,Saint-Gaudens,,31,76
31308,Luscan,7622,Saint-Gaudens,,31,76
31309,Lussan-Adeilhac,7622,Saint-Gaudens,,31,76
31310,Lux,7625,Toulouse,,31,76
31311,La Magdelaine-sur-Tarn,7625,Toulouse,,31,76
31312,Mailholas,7625,Toulouse,,31,76
31313,Malvezie,7622,Saint-Gaudens,,31,76
31314,Mancioux,7622,Saint-Gaudens,,31,76
31315,Mane,7622,Saint-Gaudens,,31,76
31316,Marignac,7622,Saint-Gaudens,,31,76
31317,Marignac-Lasclares,7622,Saint-Gaudens,,31,76
31318,Marignac-Laspeyres,7622,Saint-Gaudens,,31,76
31319,Marliac,7612,Foix-Pamiers,,31,76
31320,Marquefave,7625,Toulouse,,31,76
31321,Marsoulas,7622,Saint-Gaudens,,31,76
31322,Martisserre,7604,Auch,,31,76
31323,Martres-de-Rivière,7622,Saint-Gaudens,,31,76
31324,Martres-Tolosane,7622,Saint-Gaudens,,31,76
31325,Mascarville,7625,Toulouse,,31,76
31326,Massabrac,7625,Toulouse,,31,76
31327,Mauran,7622,Saint-Gaudens,,31,76
31328,Mauremont,7625,Toulouse,,31,76
31329,Maurens,7625,Toulouse,,31,76
31330,Mauressac,7625,Toulouse,,31,76
31331,Maureville,7625,Toulouse,,31,76
31332,Mauvaisin,7625,Toulouse,,31,76
31333,Mauvezin,7604,Auch,,31,76
31334,Mauzac,7625,Toulouse,,31,76
31335,Mayrègne,7622,Saint-Gaudens,,31,76
31336,Mazères-sur-Salat,7622,Saint-Gaudens,,31,76
31337,Melles,7622,Saint-Gaudens,,31,76
31338,Menville,7625,Toulouse,,31,76
31339,Mérenvielle,7625,Toulouse,,31,76
31340,Mervilla,7625,Toulouse,,31,76
31341,Merville,7625,Toulouse,,31,76
31342,Milhas,7622,Saint-Gaudens,,31,76
31343,Mirambeau,7604,Auch,,31,76
31344,Miramont-de-Comminges,7622,Saint-Gaudens,,31,76
31345,Miremont,7625,Toulouse,,31,76
31346,Mirepoix-sur-Tarn,7625,Toulouse,,31,76
31347,Molas,7622,Saint-Gaudens,,31,76
31348,Moncaup,7622,Saint-Gaudens,,31,76
31349,Mondavezan,7622,Saint-Gaudens,,31,76
31350,Mondilhan,7622,Saint-Gaudens,,31,76
31351,Mondonville,7625,Toulouse,,31,76
31352,Mondouzil,7625,Toulouse,,31,76
31353,Monès,7625,Toulouse,,31,76
31354,Monestrol,7625,Toulouse,,31,76
31355,Mons,7625,Toulouse,,31,76
31356,Montaigut-sur-Save,7625,Toulouse,,31,76
31357,Montastruc-de-Salies,7622,Saint-Gaudens,,31,76
31358,Montastruc-la-Conseillère,7625,Toulouse,,31,76
31359,Montastruc-Savès,7625,Toulouse,,31,76
31360,Montauban-de-Luchon,7622,Saint-Gaudens,,31,76
31361,Montaut,7625,Toulouse,,31,76
31362,Montberaud,7622,Saint-Gaudens,,31,76
31363,Montbernard,7622,Saint-Gaudens,,31,76
31364,Montberon,7625,Toulouse,,31,76
31365,Montbrun-Bocage,7612,Foix-Pamiers,,31,76
31366,Montbrun-Lauragais,7625,Toulouse,,31,76
31367,Montclar-de-Comminges,7622,Saint-Gaudens,,31,76
31368,Montclar-Lauragais,7625,Toulouse,,31,76
31369,Mont-de-Galié,7622,Saint-Gaudens,,31,76
31370,Montégut-Bourjac,7622,Saint-Gaudens,,31,76
31371,Montégut-Lauragais,7610,Castres-Mazamet,,31,76
31372,Montespan,7622,Saint-Gaudens,,31,76
31373,Montesquieu-Guittaut,7622,Saint-Gaudens,,31,76
31374,Montesquieu-Lauragais,7625,Toulouse,,31,76
31375,Montesquieu-Volvestre,7625,Toulouse,,31,76
31376,Montgaillard-de-Salies,7622,Saint-Gaudens,,31,76
31377,Montgaillard-Lauragais,7625,Toulouse,,31,76
31378,Montgaillard-sur-Save,7622,Saint-Gaudens,,31,76
31379,Montgazin,7625,Toulouse,,31,76
31380,Montgeard,7625,Toulouse,,31,76
31381,Montgiscard,7625,Toulouse,,31,76
31382,Montgras,7625,Toulouse,,31,76
31383,Montjoire,7625,Toulouse,,31,76
31384,Montlaur,7625,Toulouse,,31,76
31385,Montmaurin,7622,Saint-Gaudens,,31,76
31386,Montoulieu-Saint-Bernard,7622,Saint-Gaudens,,31,76
31387,Montoussin,7622,Saint-Gaudens,,31,76
31388,Montpitol,7625,Toulouse,,31,76
31389,Montrabé,7625,Toulouse,,31,76
31390,Montréjeau,7622,Saint-Gaudens,,31,76
31391,Montsaunès,7622,Saint-Gaudens,,31,76
31392,Mourvilles-Basses,7625,Toulouse,,31,76
31393,Mourvilles-Hautes,7625,Toulouse,,31,76
31394,Moustajon,7622,Saint-Gaudens,,31,76
31395,Muret,7625,Toulouse,,31,76
31396,Nailloux,7625,Toulouse,,31,76
31397,Nénigan,7622,Saint-Gaudens,,31,76
31398,Nizan-Gesse,7622,Saint-Gaudens,,31,76
31399,Noé,7625,Toulouse,,31,76
31400,Nogaret,7610,Castres-Mazamet,,31,76
31401,Noueilles,7625,Toulouse,,31,76
31402,Odars,7625,Toulouse,,31,76
31403,Ondes,7625,Toulouse,,31,76
31404,Oô,7622,Saint-Gaudens,,31,76
31405,Ore,7622,Saint-Gaudens,,31,76
31406,Palaminy,7622,Saint-Gaudens,,31,76
31407,Paulhac,7625,Toulouse,,31,76
31408,Payssous,7622,Saint-Gaudens,,31,76
31409,Péchabou,7625,Toulouse,,31,76
31410,Pechbonnieu,7625,Toulouse,,31,76
31411,Pechbusque,7625,Toulouse,,31,76
31412,Péguilhan,7622,Saint-Gaudens,,31,76
31413,Pelleport,7625,Toulouse,,31,76
31414,Peyrissas,7622,Saint-Gaudens,,31,76
31415,Peyrouzet,7622,Saint-Gaudens,,31,76
31416,Peyssies,7625,Toulouse,,31,76
31417,Pibrac,7625,Toulouse,,31,76
31418,Pin-Balma,7625,Toulouse,,31,76
31419,Le Pin-Murelet,7625,Toulouse,,31,76
31420,Pinsaguel,7625,Toulouse,,31,76
31421,Pins-Justaret,7625,Toulouse,,31,76
31422,Plagne,7622,Saint-Gaudens,,31,76
31423,Plagnole,7625,Toulouse,,31,76
31424,Plaisance-du-Touch,7625,Toulouse,,31,76
31425,Le Plan,7622,Saint-Gaudens,,31,76
31426,Pointis-de-Rivière,7622,Saint-Gaudens,,31,76
31427,Pointis-Inard,7622,Saint-Gaudens,,31,76
31428,Polastron,7622,Saint-Gaudens,,31,76
31429,Pompertuzat,7625,Toulouse,,31,76
31430,Ponlat-Taillebourg,7622,Saint-Gaudens,,31,76
31431,Portet-d'Aspet,7622,Saint-Gaudens,,31,76
31432,Portet-de-Luchon,7622,Saint-Gaudens,,31,76
31433,Portet-sur-Garonne,7625,Toulouse,,31,76
31434,Poubeau,7622,Saint-Gaudens,,31,76
31435,Poucharramet,7625,Toulouse,,31,76
31436,Pouy-de-Touges,7622,Saint-Gaudens,,31,76
31437,Pouze,7625,Toulouse,,31,76
31439,Préserville,7625,Toulouse,,31,76
31440,Proupiary,7622,Saint-Gaudens,,31,76
31441,Prunet,7625,Toulouse,,31,76
31442,Puydaniel,7625,Toulouse,,31,76
31443,Puymaurin,7604,Auch,,31,76
31444,Puysségur,7625,Toulouse,,31,76
31445,Quint-Fonsegrives,7625,Toulouse,,31,76
31446,Ramonville-Saint-Agne,7625,Toulouse,,31,76
31447,Razecueillé,7622,Saint-Gaudens,,31,76
31448,Rebigue,7625,Toulouse,,31,76
31449,Régades,7622,Saint-Gaudens,,31,76
31450,Renneville,7625,Toulouse,,31,76
31451,Revel,7610,Castres-Mazamet,,31,76
31452,Rieucazé,7622,Saint-Gaudens,,31,76
31453,Rieumajou,7625,Toulouse,,31,76
31454,Rieumes,7625,Toulouse,,31,76
31455,Rieux-Volvestre,7625,Toulouse,,31,76
31456,Riolas,7622,Saint-Gaudens,,31,76
31457,Roquefort-sur-Garonne,7622,Saint-Gaudens,,31,76
31458,Roques,7625,Toulouse,,31,76
31459,Roquesérière,7625,Toulouse,,31,76
31460,Roquettes,7625,Toulouse,,31,76
31461,Rouède,7622,Saint-Gaudens,,31,76
31462,Rouffiac-Tolosan,7625,Toulouse,,31,76
31463,Roumens,7610,Castres-Mazamet,,31,76
31464,Sabonnères,7625,Toulouse,,31,76
31465,Saccourvielle,7622,Saint-Gaudens,,31,76
31466,Saiguède,7625,Toulouse,,31,76
31467,Saint-Alban,7625,Toulouse,,31,76
31468,Saint-André,7622,Saint-Gaudens,,31,76
31469,Saint-Araille,7622,Saint-Gaudens,,31,76
31470,Saint-Aventin,7622,Saint-Gaudens,,31,76
31471,Saint-Béat-Lez,7622,Saint-Gaudens,,31,76
31472,Saint-Bertrand-de-Comminges,7622,Saint-Gaudens,,31,76
31473,Saint-Cézert,7625,Toulouse,,31,76
31474,Saint-Christaud,7622,Saint-Gaudens,,31,76
31475,Saint-Clar-de-Rivière,7625,Toulouse,,31,76
31476,Saint-Élix-le-Château,7622,Saint-Gaudens,,31,76
31477,Saint-Élix-Séglan,7622,Saint-Gaudens,,31,76
31478,Saint-Félix-Lauragais,7610,Castres-Mazamet,,31,76
31479,Saint-Ferréol-de-Comminges,7622,Saint-Gaudens,,31,76
31480,Sainte-Foy-d'Aigrefeuille,7625,Toulouse,,31,76
31481,Sainte-Foy-de-Peyrolières,7625,Toulouse,,31,76
31482,Saint-Frajou,7622,Saint-Gaudens,,31,76
