code_insee,libelle_commune,code_dept,code_region,code_epci,nature_epci,code_arrondissement,code_canton_ville,code_zone_emploi
22076,Hénanbihen,22,53,200069391,CA,224,2217,5307
22077,Hénansal,22,53,200069391,CA,224,2206,5307
22079,Hénon,22,53,200069391,CA,224,2213,5316
22081,Hillion,22,53,200069409,CA,224,2226,5316
22082,Le Hinglé,22,53,200068989,CA,221,2208,5304
22083,Illifaut,22,53,200067460,CC,224,2202,5307
22084,Jugon-les-Lacs - Commune nouvelle,22,53,200069391,CA,224,2216,5307
22085,Kerbors,22,53,200065928,CA,223,2227,5308
22086,Kerfot,22,53,200067981,CA,222,2211,5308
22087,Kergrist-Moëlou,22,53,242200715,CC,222,2223,5303
22088,Kerien,22,53,200067981,CA,222,2203,5306
22090,Kermaria-Sulard,22,53,200065928,CA,223,2212,5308
22091,Kermoroc'h,22,53,200067981,CA,222,2201,5306
22092,Kerpert,22,53,200067981,CA,222,2203,5303
22093,Lamballe-Armor,22,53,200069391,CA,224,2289,5307
22094,Lancieux,22,53,243500725,CC,221,2219,5317
22095,Landebaëron,22,53,200067981,CA,222,2201,5306
22096,Landébia,22,53,200068989,CA,221,2214,5304
22097,La Landec,22,53,200068989,CA,221,2214,5304
22098,Landéhen,22,53,200069391,CA,224,2206,5307
22099,Lanfains,22,53,200069409,CA,224,2215,5316
22101,Langoat,22,53,200065928,CA,223,2227,5308
22103,Langrolay-sur-Rance,22,53,200068989,CA,221,2219,5317
22104,Languédias,22,53,200068989,CA,221,2214,5304
22105,Languenan,22,53,200068989,CA,221,2214,5304
22106,Langueux,22,53,200069409,CA,224,2226,5316
22107,Bon Repos sur Blavet,22,53,242200715,CC,222,2223,5303
22108,Lanleff,22,53,200067981,CA,222,2211,5308
22109,Lanloup,22,53,200067981,CA,222,2211,5316
22110,Lanmérin,22,53,200065928,CA,223,2227,5308
22111,Lanmodez,22,53,200065928,CA,223,2227,5308
22112,Lannebert,22,53,200069086,CC,222,2222,5306
22113,Lannion,22,53,200065928,CA,223,2207,5308
22114,Lanrelas,22,53,200069391,CA,224,2202,5304
22115,Lanrivain,22,53,242200715,CC,222,2223,5303
22116,Lanrodec,22,53,200069086,CC,222,2215,5316
22117,Lantic,22,53,200069409,CA,224,2222,5316
22118,Lanvallay,22,53,200068989,CA,221,2208,5304
22119,Lanvellec,22,53,200065928,CA,223,2220,5308
22121,Lanvollon,22,53,200069086,CC,222,2222,5306
22122,Laurenan,22,53,200067460,CC,224,2202,5307
22124,Lescouët-Gouarec,22,53,242200715,CC,222,2223,5303
22126,Le Leslay,22,53,200069409,CA,224,2215,5316
22127,Lézardrieux,22,53,200065928,CA,223,2227,5308
22128,Locarn,22,53,242200715,CC,222,2223,5303
22129,Loc-Envel,22,53,200067981,CA,222,2203,5306
22131,Loguivy-Plougras,22,53,200065928,CA,223,2220,5306
22132,Lohuec,22,53,200067981,CA,222,2203,5303
22133,Loscouët-sur-Meu,22,53,200067460,CC,224,2202,5307
22134,Louannec,22,53,200065928,CA,223,2212,5308
22135,Louargat,22,53,200067981,CA,222,2203,5306
22136,Loudéac,22,53,200067460,CC,224,2209,5312
22137,Maël-Carhaix,22,53,242200715,CC,222,2223,5303
22138,Maël-Pestivien,22,53,200067981,CA,222,2203,5306
22139,Magoar,22,53,200067981,CA,222,2203,5306
22140,La Malhoure,22,53,200069391,CA,224,2206,5307
22141,Mantallot,22,53,200065928,CA,223,2201,5308
22143,Matignon,22,53,200068989,CA,221,2217,5304
22144,La Méaugon,22,53,200069409,CA,224,2221,5316
22145,Mégrit,22,53,200068989,CA,221,2202,5304
22146,Mellionnec,22,53,242200715,CC,222,2223,5303
22147,Merdrignac,22,53,200067460,CC,224,2202,5307
22148,Mérillac,22,53,200067460,CC,224,2202,5307
22149,Merléac,22,53,200067460,CC,224,2210,5316
22150,Le Merzer,22,53,200069086,CC,222,2205,5306
22152,Minihy-Tréguier,22,53,200065928,CA,223,2227,5308
22153,Moncontour,22,53,200069391,CA,224,2213,5316
22155,La Motte,22,53,200067460,CC,224,2210,5312
22156,Moustéru,22,53,200067981,CA,222,2203,5306
22157,Le Moustoir,22,53,242900744,CC,222,2223,5303
22158,Guerlédan,22,53,200067460,CC,224,2210,5312
22160,Noyal,22,53,200069391,CA,224,2206,5307
22161,Pabu,22,53,200067981,CA,222,2205,5306
22162,Paimpol,22,53,200067981,CA,222,2211,5308
22163,Paule,22,53,242200715,CC,222,2223,5303
22164,Pédernec,22,53,200067981,CA,222,2201,5306
22165,Penguily,22,53,200069391,CA,224,2216,5307
22166,Penvénan,22,53,200065928,CA,223,2227,5308
22168,Perros-Guirec,22,53,200065928,CA,223,2212,5308
22169,Peumerit-Quintin,22,53,242200715,CC,222,2223,5303
22170,Plaine-Haute,22,53,200069409,CA,224,2215,5316
22171,Plaintel,22,53,200069409,CA,224,2213,5316
22172,Plancoët,22,53,200068989,CA,221,2214,5304
22174,Pléboulle,22,53,200068989,CA,221,2217,5304
22175,Plédéliac,22,53,200069391,CA,224,2216,5307
22176,Plédran,22,53,200069409,CA,224,2221,5316
22177,Pléguien,22,53,200069086,CC,222,2222,5316
22178,Pléhédel,22,53,200067981,CA,222,2211,5308
22179,Fréhel,22,53,200068989,CA,221,2217,5307
22180,Plélan-le-Petit,22,53,200068989,CA,221,2214,5304
22181,Plélauff,22,53,242200715,CC,222,2223,5303
22182,Plélo,22,53,200069086,CC,222,2215,5316
22183,Plémet,22,53,200067460,CC,224,2209,5312
22184,Plémy,22,53,200069391,CA,224,2213,5316
22185,Plénée-Jugon,22,53,200069391,CA,224,2216,5307
22186,Pléneuf-Val-André,22,53,200069391,CA,224,2217,5307
22187,Plérin,22,53,200069409,CA,224,2218,5316
22188,Plerneuf,22,53,200069086,CC,222,2215,5316
22189,Plésidy,22,53,200067981,CA,222,2203,5306
22190,Pleslin-Trigavou,22,53,200068989,CA,221,2219,5304
22193,Plestan,22,53,200069391,CA,224,2216,5307
22194,Plestin-les-Grèves,22,53,200065928,CA,223,2220,5308
22195,Pleubian,22,53,200065928,CA,223,2227,5308
22196,Pleudaniel,22,53,200065928,CA,223,2227,5308
22197,Pleudihen-sur-Rance,22,53,200068989,CA,221,2208,5317
22198,Pleumeur-Bodou,22,53,200065928,CA,223,2212,5308
22199,Pleumeur-Gautier,22,53,200065928,CA,223,2227,5308
22200,Pléven,22,53,200068989,CA,221,2214,5304
22201,Plévenon,22,53,200068989,CA,221,2217,5307
22202,Plévin,22,53,242900744,CC,222,2223,5303
22203,Plœuc-L'Hermitage,22,53,200069409,CA,224,2213,5316
22204,Ploëzal,22,53,200067981,CA,222,2201,5308
22205,Plorec-sur-Arguenon,22,53,200068989,CA,221,2214,5304
22206,Châtelaudren-Plouagat,22,53,200069086,CC,222,2215,5316
22207,Plouaret,22,53,200065928,CA,223,2220,5308
22208,Plouasne,22,53,200068989,CA,221,2208,5304
22209,Beaussais-sur-Mer,22,53,200068989,CA,221,2219,5304
22210,Ploubazlanec,22,53,200067981,CA,222,2211,5308
22211,Ploubezre,22,53,200065928,CA,223,2220,5308
22212,Plouëc-du-Trieux,22,53,200067981,CA,222,2201,5306
22213,Plouër-sur-Rance,22,53,200068989,CA,221,2219,5304
22214,Plouézec,22,53,200067981,CA,222,2211,5308
22215,Ploufragan,22,53,200069409,CA,224,2221,5316
22216,Plougonver,22,53,200067981,CA,222,2203,5306
22217,Plougras,22,53,200065928,CA,223,2220,5310
22218,Plougrescant,22,53,200065928,CA,223,2227,5308
22219,Plouguenast-Langast,22,53,200067460,CC,224,2210,5312
22220,Plouguernével,22,53,242200715,CC,222,2223,5303
22221,Plouguiel,22,53,200065928,CA,223,2227,5308
22222,Plouha,22,53,200069086,CC,222,2222,5316
22223,Plouisy,22,53,200067981,CA,222,2205,5306
22224,Ploulec'h,22,53,200065928,CA,223,2207,5308
22225,Ploumagoar,22,53,200067981,CA,222,2205,5306
22226,Ploumilliau,22,53,200065928,CA,223,2220,5308
22227,Plounérin,22,53,200065928,CA,223,2220,5310
22228,Plounévez-Moëdec,22,53,200065928,CA,223,2220,5306
22229,Plounévez-Quintin,22,53,242200715,CC,222,2223,5303
22231,Plourac'h,22,53,200067981,CA,222,2203,5303
22232,Plourhan,22,53,200069409,CA,224,2222,5316
22233,Plourivo,22,53,200067981,CA,222,2211,5308
22234,Plouvara,22,53,200069086,CC,222,2215,5316
22235,Plouzélambre,22,53,200065928,CA,223,2220,5308
22236,Pludual,22,53,200069086,CC,222,2222,5316
22237,Pluduno,22,53,200068989,CA,221,2214,5304
22238,Plufur,22,53,200065928,CA,223,2220,5308
22239,Plumaudan,22,53,200068989,CA,221,2202,5304
22240,Plumaugat,22,53,200068989,CA,221,2202,5304
22241,Plumieux,22,53,200067460,CC,224,2209,5312
22242,Plurien,22,53,200069391,CA,224,2217,5307
22243,Plusquellec,22,53,200067981,CA,222,2203,5303
22244,Plussulien,22,53,200067460,CC,224,2210,5303
22245,Pluzunet,22,53,200065928,CA,223,2201,5308
22246,Pommeret,22,53,200069391,CA,224,2206,5316
22248,Pommerit-le-Vicomte,22,53,200069086,CC,222,2205,5306
22249,Pont-Melvez,22,53,200067981,CA,222,2203,5306
22250,Pontrieux,22,53,200067981,CA,222,2201,5306
22251,Pordic,22,53,200069409,CA,224,2218,5316
22254,Prat,22,53,200065928,CA,223,2201,5308
22255,La Prénessaye,22,53,200067460,CC,224,2209,5312
22256,Quemper-Guézennec,22,53,200067981,CA,222,2201,5308
22257,Quemperven,22,53,200065928,CA,223,2201,5308
22258,Quessoy,22,53,200069391,CA,224,2213,5316
22259,Quévert,22,53,200068989,CA,221,2204,5304
22260,Le Quillio,22,53,200067460,CC,224,2210,5312
22261,Quintenic,22,53,200069391,CA,224,2206,5307
22262,Quintin,22,53,200069409,CA,224,2215,5316
22263,Le Quiou,22,53,200068989,CA,221,2208,5304
22264,La Roche-Jaudy,22,53,200065928,CA,223,2227,5308
22265,Rospez,22,53,200065928,CA,223,2207,5308
22266,Rostrenen,22,53,242200715,CC,222,2223,5303
22267,Rouillac,22,53,200069391,CA,224,2202,5304
22268,Ruca,22,53,200068989,CA,221,2217,5304
22269,Runan,22,53,200067981,CA,222,2201,5308
22271,Saint-Adrien,22,53,200067981,CA,222,2203,5306
22272,Saint-Agathon,22,53,200067981,CA,222,2205,5306
22273,Saint-Alban,22,53,200069391,CA,224,2217,5307
22274,Saint-André-des-Eaux,22,53,200068989,CA,221,2208,5304
22275,Saint-Barnabé,22,53,200067460,CC,224,2209,5312
22276,Saint-Bihy,22,53,200069409,CA,224,2215,5316
22277,Saint-Brandan,22,53,200069409,CA,224,2215,5316
22278,Saint-Brieuc,22,53,200069409,CA,224,2299,5316
22279,Saint-Caradec,22,53,200067460,CC,224,2210,5312
22280,Saint-Carné,22,53,200068989,CA,221,2208,5304
22281,Saint-Carreuc,22,53,200069409,CA,224,2213,5316
22282,Saint-Cast-le-Guildo,22,53,200068989,CA,221,2217,5304
22283,Saint-Clet,22,53,200067981,CA,222,2201,5306
22284,Saint-Connan,22,53,242200715,CC,222,2223,5303
22285,Saint-Connec,22,53,245614433,CC,224,2210,5312
22286,Saint-Denoual,22,53,200069391,CA,224,2217,5307
22287,Saint-Donan,22,53,200069409,CA,224,2221,5316
22288,Saint-Étienne-du-Gué-de-l'Isle,22,53,200067460,CC,224,2209,5312
22289,Saint-Fiacre,22,53,200069086,CC,222,2215,5306
22291,Saint-Gildas,22,53,200069409,CA,224,2215,5316
22293,Saint-Gilles-les-Bois,22,53,200069086,CC,222,2222,5306
22294,Saint-Gilles-Pligeaux,22,53,242200715,CC,222,2223,5303
22295,Saint-Gilles-Vieux-Marché,22,53,200067460,CC,224,2210,5312
22296,Saint-Glen,22,53,200069391,CA,224,2216,5307
22299,Saint-Hélen,22,53,200068989,CA,221,2208,5304
22300,Saint-Hervé,22,53,200067460,CC,224,2210,5316
22302,Saint-Jacut-de-la-Mer,22,53,200068989,CA,221,2214,5304
22304,Saint-Jean-Kerdaniel,22,53,200069086,CC,222,2215,5306
22305,Saint-Jouan-de-l'Isle,22,53,200068989,CA,221,2202,5304
22306,Saint-Judoce,22,53,200068989,CA,221,2208,5304
22307,Saint-Julien,22,53,200069409,CA,224,2221,5316
22308,Saint-Juvat,22,53,200068989,CA,221,2208,5304
22309,Saint-Launeuc,22,53,200067460,CC,224,2202,5307
22310,Saint-Laurent,22,53,200067981,CA,222,2201,5306
22311,Saint-Lormel,22,53,200068989,CA,221,2214,5304
22312,Saint-Maden,22,53,200068989,CA,221,2202,5304
22313,Saint-Martin-des-Prés,22,53,200067460,CC,224,2210,5316
22314,Saint-Maudan,22,53,200067460,CC,224,2209,5312
22315,Saint-Maudez,22,53,200068989,CA,221,2214,5304
22316,Saint-Mayeux,22,53,200067460,CC,224,2210,5303
22317,Saint-Méloir-des-Bois,22,53,200068989,CA,221,2214,5304
22318,Saint-Michel-de-Plélan,22,53,200068989,CA,221,2214,5304
22319,Saint-Michel-en-Grève,22,53,200065928,CA,223,2220,5308
22320,Saint-Nicodème,22,53,200067981,CA,222,2203,5303
22321,Saint-Nicolas-du-Pélem,22,53,242200715,CC,222,2223,5303
22322,Saint-Péver,22,53,200069086,CC,222,2215,5306
22323,Saint-Pôtan,22,53,200068989,CA,221,2217,5304
22324,Saint-Quay-Perros,22,53,200065928,CA,223,2212,5308
22325,Saint-Quay-Portrieux,22,53,200069409,CA,224,2222,5316
22326,Saint-Rieul,22,53,200069391,CA,224,2206,5307
22327,Saint-Samson-sur-Rance,22,53,200068989,CA,221,2219,5304
22328,Saint-Servais,22,53,200067981,CA,222,2203,5303
22330,Saint-Thélo,22,53,200067460,CC,224,2210,5312
22331,Sainte-Tréphine,22,53,242200715,CC,222,2223,5303
22332,Saint-Trimoël,22,53,200069391,CA,224,2216,5307
22333,Saint-Vran,22,53,200067460,CC,224,2202,5307
22334,Saint-Igeaux,22,53,242200715,CC,222,2223,5303
22335,Senven-Léhart,22,53,200067981,CA,222,2203,5316
22337,Sévignac,22,53,200069391,CA,224,2202,5304
22338,Squiffiec,22,53,200067981,CA,222,2201,5306
22339,Taden,22,53,200068989,CA,221,2219,5304
22340,Tonquédec,22,53,200065928,CA,223,2201,5308
22341,Tramain,22,53,200069391,CA,224,2216,5307
22342,Trébédan,22,53,200068989,CA,221,2214,5304
22343,Trébeurden,22,53,200065928,CA,223,2212,5308
22344,Trébrivan,22,53,242200715,CC,222,2223,5303
22345,Trébry,22,53,200069391,CA,224,2216,5307
22346,Trédaniel,22,53,200069391,CA,224,2213,5307
22347,Trédarzec,22,53,200065928,CA,223,2227,5308
22348,Trédias,22,53,200069391,CA,224,2202,5304
22349,Trédrez-Locquémeau,22,53,200065928,CA,223,2220,5308
22350,Tréduder,22,53,200065928,CA,223,2220,5308
22351,Treffrin,22,53,242900744,CC,222,2223,5303
22352,Tréfumel,22,53,200068989,CA,221,2208,5304
22353,Trégastel,22,53,200065928,CA,223,2212,5308
22354,Tréglamus,22,53,200067981,CA,222,2203,5306
22356,Trégomeur,22,53,200069086,CC,222,2215,5316
22358,Trégonneau,22,53,200067981,CA,222,2201,5306
22359,Trégrom,22,53,200065928,CA,223,2220,5306
22360,Trégueux,22,53,200069409,CA,224,2226,5316
22361,Tréguidel,22,53,200069086,CC,222,2222,5316
22362,Tréguier,22,53,200065928,CA,223,2227,5308
22363,Trélévern,22,53,200065928,CA,223,2212,5308
22364,Trélivan,22,53,200068989,CA,221,2204,5304
22365,Trémargat,22,53,242200715,CC,222,2223,5303
22366,Trémel,22,53,200065928,CA,223,2220,5308
22368,Tréméreuc,22,53,243500725,CC,221,2219,5317
22369,Trémeur,22,53,200069391,CA,224,2202,5304
22370,Tréméven,22,53,200069086,CC,222,2222,5308
22371,Trémorel,22,53,200067460,CC,224,2202,5307
22372,Trémuson,22,53,200069409,CA,224,2218,5316
22373,Tréogan,22,53,242900744,CC,222,2223,5303
22375,Tressignaux,22,53,200069086,CC,222,2222,5316
22376,Trévé,22,53,200067460,CC,224,2210,5312
22377,Tréveneuc,22,53,200069409,CA,224,2222,5316
22378,Trévérec,22,53,200069086,CC,222,2222,5308
22379,Trévou-Tréguignec,22,53,200065928,CA,223,2212,5308
22380,Trévron,22,53,200068989,CA,221,2208,5304
22381,Trézény,22,53,200065928,CA,223,2227,5308
22383,Troguéry,22,53,200065928,CA,223,2227,5308
22384,Uzel,22,53,200067460,CC,224,2210,5316
22385,La Vicomté-sur-Rance,22,53,200068989,CA,221,2219,5304
22386,Le Vieux-Bourg,22,53,200069409,CA,224,2215,5316
22387,Le Vieux-Marché,22,53,200065928,CA,223,2220,5308
22388,Vildé-Guingalan,22,53,200068989,CA,221,2204,5304
22389,Yffiniac,22,53,200069409,CA,224,2226,5316
22390,Yvias,22,53,200067981,CA,222,2211,5308
22391,Yvignac-la-Tour,22,53,200068989,CA,221,2202,5304
23001,Ahun,23,75,200067189,CC,232,2301,7511
23002,Ajain,23,75,200034825,CA,232,2314,7511
23003,Alleyrat,23,75,200044014,CC,231,2302,7511
23004,Anzême,23,75,200034825,CA,232,2314,7511
23005,Arfeuille-Châtain,23,75,200067593,CC,231,2308,7511
23006,Arrènes,23,75,242320000,CC,232,2311,7511
23007,Ars,23,75,200067189,CC,232,2301,7511
23008,Aubusson,23,75,200044014,CC,231,2302,7511
23009,Auge,23,75,200067544,CC,231,2308,7511
23010,Augères,23,75,242320000,CC,232,2311,7511
23011,Aulon,23,75,242320000,CC,232,2311,7511
23012,Auriat,23,75,200067189,CC,232,2305,7517
23013,Auzances,23,75,200067593,CC,231,2303,7511
23014,Azat-Châtenet,23,75,242320000,CC,232,2311,7511
23015,Azerables,23,75,242300135,CC,232,2307,7511
23016,Banize,23,75,200067189,CC,232,2301,7511
23017,Basville,23,75,200067593,CC,231,2303,63
23018,Bazelat,23,75,242300135,CC,232,2307,7511
23019,Beissat,23,75,200066744,CC,231,2303,63
23020,Bellegarde-en-Marche,23,75,200067593,CC,231,2302,7511
23021,Bénévent-l'Abbaye,23,75,242320000,CC,232,2311,7511
23022,Bétête,23,75,200067544,CC,231,2306,7511
23023,Blaudeix,23,75,200067544,CC,231,2310,7511
23024,Blessac,23,75,200044014,CC,231,2302,7511
23025,Bonnat,23,75,200041556,CC,232,2304,7511
23026,Bord-Saint-Georges,23,75,200067544,CC,231,2306,7511
23027,Bosmoreau-les-Mines,23,75,200067189,CC,232,2305,7511
23028,Bosroger,23,75,200067593,CC,231,2302,7511
23029,Le Bourg-d'Hem,23,75,242320109,CC,232,2304,7511
23030,Bourganeuf,23,75,200067189,CC,232,2305,7511
23031,Boussac,23,75,200067544,CC,231,2306,7511
23032,Boussac-Bourg,23,75,200067544,CC,231,2306,7511
23033,La Brionne,23,75,200034825,CA,232,2314,7511
23034,Brousse,23,75,200067593,CC,231,2303,7511
23035,Budelière,23,75,200067544,CC,231,2308,7511
23036,Bussière-Dunoise,23,75,200034825,CA,232,2314,7511
23037,Bussière-Nouvelle,23,75,200067593,CC,231,2303,7511
23038,Bussière-Saint-Georges,23,75,200067544,CC,231,2306,7511
23039,La Celle-Dunoise,23,75,242320109,CC,232,2307,7511
23040,La Celle-sous-Gouzon,23,75,200067544,CC,231,2310,7511
23041,La Cellette,23,75,200041556,CC,232,2304,7511
23042,Ceyroux,23,75,242320000,CC,232,2311,7511
23043,Chamberaud,23,75,200067189,CC,232,2301,7511
23044,Chambon-Sainte-Croix,23,75,242320109,CC,232,2304,7511
23045,Chambon-sur-Voueize,23,75,200067544,CC,231,2308,7511
23046,Chambonchard,23,75,200067544,CC,231,2308,7511
23047,Chamborand,23,75,242320000,CC,232,2311,7511
23048,Champagnat,23,75,200067593,CC,231,2302,7511
23049,Champsanglard,23,75,200041556,CC,232,2304,7511
23050,La Chapelle-Baloue,23,75,242320109,CC,232,2307,7511
23051,La Chapelle-Saint-Martial,23,75,200067189,CC,232,2301,7511
23052,La Chapelle-Taillefert,23,75,200034825,CA,232,2313,7511
23053,Chard,23,75,200067593,CC,231,2303,7511
23054,Charron,23,75,200067593,CC,231,2303,7511
23055,Châtelard,23,75,200067593,CC,231,2303,7511
23056,Châtelus-le-Marcheix,23,75,242320000,CC,232,2311,7511
23057,Châtelus-Malvaleix,23,75,200041556,CC,232,2304,7511
23058,Le Chauchet,23,75,200067593,CC,231,2310,7511
23059,La Chaussade,23,75,200067593,CC,231,2302,7511
23060,Chavanat,23,75,200067189,CC,232,2301,7511
23061,Chénérailles,23,75,200067593,CC,231,2310,7511
23062,Chéniers,23,75,242320109,CC,232,2304,7511
23063,Clairavaux,23,75,200066744,CC,231,2303,63
23064,Clugnat,23,75,200067544,CC,231,2306,7511
23065,Colondannes,23,75,242320109,CC,232,2307,7511
23066,Le Compas,23,75,200067593,CC,231,2303,7511
23067,La Courtine,23,75,200066744,CC,231,2303,63
23068,Cressat,23,75,200067544,CC,231,2310,7511
23069,Crocq,23,75,200067593,CC,231,2303,7511
23070,Crozant,23,75,242320109,CC,232,2307,7511
23071,Croze,23,75,200044014,CC,231,2309,7511
23072,Domeyrot,23,75,200067544,CC,231,2310,7511
23073,Dontreix,23,75,200067593,CC,231,2303,7511
23074,Le Donzeil,23,75,200067189,CC,232,2301,7511
23075,Dun-le-Palestel,23,75,242320109,CC,232,2307,7511
23076,Évaux-les-Bains,23,75,200067544,CC,231,2308,7511
23077,Faux-la-Montagne,23,75,200044014,CC,231,2309,7511
23078,Faux-Mazuras,23,75,200067189,CC,232,2305,7511
23079,Felletin,23,75,200044014,CC,231,2309,7511
23080,Féniers,23,75,200066744,CC,231,2309,7511
23081,Flayat,23,75,200067593,CC,231,2303,63
23082,Fleurat,23,75,242320000,CC,232,2311,7511
23083,Fontanières,23,75,200067593,CC,231,2308,7511
23084,La Forêt-du-Temple,23,75,200041556,CC,232,2304,7511
23086,Fransèches,23,75,200067189,CC,232,2301,7511
23087,Fresselines,23,75,242320109,CC,232,2307,7511
23088,Gartempe,23,75,200034825,CA,232,2314,7511
23089,Genouillac,23,75,200041556,CC,232,2304,7511
23090,Gentioux-Pigerolles,23,75,200044014,CC,231,2309,7511
23091,Gioux,23,75,200044014,CC,231,2309,7511
23092,Glénic,23,75,200034825,CA,232,2314,7511
23093,Gouzon,23,75,200067544,CC,231,2310,7511
23095,Le Grand-Bourg,23,75,242320000,CC,232,2311,7511
23096,Guéret,23,75,200034825,CA,232,2399,7511
23097,Issoudun-Létrieix,23,75,200067593,CC,231,2310,7511
23098,Jalesches,23,75,200041556,CC,232,2306,7511
23099,Janaillat,23,75,200067189,CC,232,2301,7511
23100,Jarnages,23,75,200067544,CC,231,2310,7511
23101,Jouillat,23,75,200034825,CA,232,2314,7511
23102,Ladapeyre,23,75,200067544,CC,231,2310,7511
23103,Lafat,23,75,242320109,CC,232,2307,7511
23104,Lavaufranche,23,75,200067544,CC,231,2306,7511
23105,Lavaveix-les-Mines,23,75,200067593,CC,231,2310,7511
23106,Lépaud,23,75,200067544,CC,231,2308,7511
23107,Lépinas,23,75,200067189,CC,232,2301,7511
23108,Leyrat,23,75,200067544,CC,231,2306,7511
23109,Linard-Malval,23,75,200041556,CC,232,2304,7511
23110,Lioux-les-Monges,23,75,200067593,CC,231,2303,7511
23111,Lizières,23,75,242320000,CC,232,2311,7511
23112,Lourdoueix-Saint-Pierre,23,75,200041556,CC,232,2304,7511
23113,Lupersat,23,75,200067593,CC,231,2302,7511
23114,Lussat,23,75,200067544,CC,231,2308,7511
23115,Magnat-l'Étrange,23,75,200066744,CC,231,2303,7511
23116,Mainsat,23,75,200067593,CC,231,2302,7511
23117,Maison-Feyne,23,75,242320109,CC,232,2307,7511
23118,Maisonnisses,23,75,200067189,CC,232,2301,7511
23119,Malleret,23,75,200066744,CC,231,2303,63
23120,Malleret-Boussac,23,75,200067544,CC,231,2306,7511
23122,Mansat-la-Courrière,23,75,200067189,CC,232,2305,7511
23123,Les Mars,23,75,200067593,CC,231,2303,7511
23124,Marsac,23,75,242320000,CC,232,2311,7511
